Column1;Column2;Column3
SW[1.000000] HW[1.100000] Date[1970-01-01 00:00:00];;
Timestamp; FSR1; FSR2
23966;992;3
23970;991;2
23973;991;3
23977;999;1
23981;991;1
23984;990;2
23988;988;2
23992;989;3
23995;987;3
23999;986;3
24003;988;1
24006;986;3
24010;986;1
24013;986;2
24017;986;3
24021;985;2
24024;985;3
24028;984;1
24032;985;3
24035;983;2
24039;984;3
24043;976;1
24046;975;3
24050;976;3
24054;974;2
24057;974;3
24061;974;2
24065;974;2
24068;974;1
24072;972;3
24075;974;2
24079;972;2
24083;973;3
24086;972;3
24090;972;3
24094;972;4
24097;971;2
24101;971;3
24105;970;2
24108;969;3
24112;970;2
24116;970;1
24119;970;3
24123;969;2
24127;969;3
24130;970;3
24134;967;2
24137;969;1
24141;967;2
24145;968;2
24148;968;3
24152;966;2
24156;968;3
24159;967;2
24163;968;2
24167;967;2
24170;966;2
24174;959;1
24178;959;2
24181;958;2
24185;959;3
24188;958;1
24192;958;3
24196;957;3
24199;957;4
24203;958;2
24207;956;2
24210;956;3
24214;957;2
24218;956;2
24221;957;2
24225;957;3
24229;956;4
24232;956;3
24236;956;3
24240;955;2
24243;954;2
24247;955;3
24250;955;3
24254;955;2
24258;956;2
24261;954;0
24265;955;3
24269;954;1
24272;954;1
24276;954;2
24280;953;2
24283;952;1
24287;954;3
24291;953;1
24294;953;2
24298;952;3
24301;952;2
24305;951;3
24309;952;2
24312;952;2
24316;952;1
24320;952;2
24323;952;2
24327;950;2
24331;952;2
24334;951;3
24338;943;2
24342;943;2
24345;944;2
24349;944;1
24353;943;3
24356;943;2
24360;943;2
24363;942;3
24367;942;3
24371;943;2
24374;943;1
24378;943;2
24382;951;2
24385;951;0
24389;940;1
24393;942;2
24396;941;3
24400;942;1
24404;943;3
24407;942;1
24411;942;2
24414;941;1
24418;940;2
24422;942;2
24425;937;19
24429;896;110
24433;878;174
24436;863;237
24440;873;461
24444;890;905
24447;920;1472
24451;937;1879
24455;951;2139
24458;957;2365
24462;968;2554
24466;972;2713
24469;975;2828
24473;984;2939
24476;987;3022
24480;988;3113
24484;989;3195
24487;992;3288
24491;1001;3388
24495;1003;3468
24498;1004;3549
24502;1005;3616
24506;1007;3675
24509;1006;3720
24513;1005;3757
24517;1005;3789
24520;1003;3818
24524;1001;3839
24528;999;3865
24531;999;3884
24535;1001;3902
24538;1003;3920
24542;1004;3931
24546;1006;3943
24549;1016;3951
24553;1021;3964
24557;1021;3977
24560;1032;3982
24564;1035;3993
24568;1037;3998
24571;1040;4009
24575;1050;4012
24579;1052;4015
24582;1053;4024
24586;1064;4029
24589;1065;4041
24593;1070;4048
24597;1080;4058
24600;1081;4062
24604;1084;4071
24608;1085;4075
24611;1086;4078
24615;1097;4088
24619;1099;4090
24622;1100;4094
24626;1111;4095
24630;1182;4095
24633;1288;4095
24637;1407;4095
24641;1504;4095
24644;1595;4095
24648;1693;4095
24651;1787;4095
24655;1837;4095
24659;1899;4095
24662;1931;4095
24666;1979;4095
24670;2000;4095
24673;2044;4095
24677;2064;4095
24681;2104;4095
24684;2153;4095
24688;2184;4095
24692;2220;4095
24695;2254;4095
24699;2313;4095
24702;2350;4095
24706;2364;4095
24710;2409;4095
24713;2445;4095
24717;2479;4094
24721;2510;4090
24724;2538;4088
24728;2571;4077
24732;2586;4073
24735;2607;4058
24739;2650;4047
24743;2665;4040
24746;2682;4016
24750;2713;4012
24754;2733;4008
24757;2767;3996
24761;2793;3984
24764;2809;3979
24768;2825;3965
24772;2847;3960
24775;2860;3946
24779;2877;3932
24783;2904;3917
24786;2912;3902
24790;2935;3896
24794;2956;3884
24797;2968;3869
24801;2985;3853
24805;3003;3848
24808;3020;3834
24812;3048;3819
24815;3052;3805
24819;3068;3792
24823;3083;3784
24826;3096;3768
24830;3114;3743
24834;3131;3735
24837;3148;3723
24841;3163;3705
24845;3184;3690
24848;3211;3675
24852;3226;3660
24856;3240;3646
24859;3244;3630
24863;3260;3616
24867;3277;3598
24870;3279;3581
24874;3294;3576
24877;3307;3560
24881;3320;3535
24885;3336;3528
24888;3343;3515
24892;3354;3500
24896;3369;3486
24899;3373;3480
24903;3385;3468
24907;3387;3453
24910;3402;3449
24914;3406;3434
24918;3415;3418
24921;3419;3405
24925;3432;3391
24929;3436;3375
24932;3437;3356
24936;3440;3343
24939;3448;3324
24943;3453;3309
24947;3464;3290
24950;3467;3273
24954;3471;3256
24958;3481;3242
24961;3482;3213
24965;3496;3209
24969;3498;3183
24972;3500;3175
24976;3512;3149
24980;3514;3120
24983;3518;3100
24987;3530;3082
24990;3532;3054
24994;3544;3034
24998;3548;3006
25001;3564;2985
25005;3568;2958
25009;3581;2923
25012;3595;2877
25016;3599;2832
25020;3612;2799
25023;3624;2764
25027;3628;2719
25031;3641;2682
25034;3657;2617
25038;3661;2576
25042;3673;2520
25045;3679;2440
25049;3691;2336
25052;3704;2232
25056;3710;2120
25060;3721;1982
25063;3736;1818
25067;3741;1677
25071;3751;1549
25074;3758;1359
25078;3768;1192
25082;3773;1055
25085;3785;1033
25089;3802;1018
25093;3817;1004
25096;3832;992
25100;3837;986
25103;3851;973
25107;3867;959
25111;3879;954
25114;3886;942
25118;3900;927
25122;3916;910
25125;3928;896
25129;3935;878
25133;3948;861
25136;3961;839
25140;3975;811
25144;3978;764
25147;3991;718
25151;3995;665
25155;3999;606
25158;4011;551
25162;4014;492
25165;4027;446
25169;4031;396
25173;4043;347
25176;4047;282
25180;4058;237
25184;4062;206
25187;4076;159
25191;4078;142
25195;4090;106
25198;4093;78
25202;4095;71
25206;4095;45
25209;4095;31
25213;4095;29
25217;4095;28
25220;4095;23
25224;4095;21
25227;4095;21
25231;4095;20
25235;4095;19
25238;4095;18
25242;4095;9
25246;4095;8
25249;4095;6
25253;4095;6
25257;4095;5
25260;4095;5
25264;4095;5
25268;4095;4
25271;4095;2
25275;4095;2
25278;4095;1
25282;4092;3
25286;4077;3
25289;4064;4
25293;4042;3
25297;4013;1
25300;3979;3
25304;3959;1
25308;3928;2
25311;3897;3
25315;3864;2
25319;3831;3
25322;3806;4
25326;3760;3
25330;3722;3
25333;3687;2
25337;3626;2
25340;3582;1
25344;3515;2
25348;3466;2
25351;3402;2
25355;3343;3
25359;3289;1
25362;3226;2
25366;3165;4
25370;3113;2
25373;3048;4
25377;2968;2
25381;2877;3
25384;2796;3
25388;2699;2
25392;2617;4
25395;2490;2
25399;2364;2
25402;2248;2
25406;2108;3
25410;1951;3
25413;1838;4
25417;1752;2
25421;1609;1
25424;1499;3
25428;1339;2
25432;1195;5
25435;1086;3
25439;1081;2
25443;1069;3
25446;1066;3
25450;1063;2
25453;1052;2
25457;1040;2
25461;1039;2
25464;1035;4
25468;1035;2
25472;1033;2
25475;1034;4
25479;1032;2
25483;1024;3
25486;1022;2
25490;1023;3
25494;1022;2
25497;1022;2
25501;1020;3
25504;1019;2
25508;1020;2
25512;1018;2
25515;1016;2
25519;1017;2
25523;1017;2
25526;1016;2
25530;1007;2
25534;1006;2
25537;1008;1
25541;1007;2
25545;1005;0
25548;1005;1
25552;1005;2
25556;1005;1
25559;1004;1
25563;1004;3
25566;1002;3
25570;1003;2
25574;1001;3
25577;1000;2
25581;1001;3
25585;1000;2
25588;999;1
25592;992;2
25596;1000;3
25599;992;2
25603;992;1
25607;991;4
25610;990;2
25614;989;3
25618;988;2
25621;989;3
25625;988;0
25628;988;2
25632;988;2
25636;987;3
25639;987;1
25643;988;2
25647;985;3
25650;986;2
25654;985;2
25658;985;2
25661;985;3
25665;984;5
25669;982;5
25672;983;6
25676;976;5
25679;976;5
25683;974;8
25687;974;8
25690;974;7
25694;974;8
25698;974;8
25701;973;6
25705;972;7
25709;973;8
25712;971;9
25716;971;8
25720;973;16
25723;972;9
25727;971;9
25731;970;10
25734;971;17
25738;971;9
25741;971;17
25745;970;9
25749;971;18
25752;971;17
25756;970;17
25760;969;17
25763;970;18
25767;968;17
25771;969;17
25774;968;8
25778;968;9
25782;968;8
25785;968;9
25789;967;9
25792;968;9
25796;968;16
25800;968;8
25803;968;10
25807;959;16
25811;959;9
25814;966;10
25818;958;18
25822;960;17
25825;958;18
25829;959;7
25833;958;8
25836;958;16
25840;959;8
25844;958;7
25847;958;9
25851;959;9
25854;957;18
25858;957;9
25862;956;7
25865;957;16
25869;957;9
25873;956;17
25876;956;9
25880;956;17
25884;955;17
25887;955;9
25891;956;9
25895;955;16
25898;954;16
25902;955;9
25905;954;8
25909;955;17
25913;956;8
25916;954;17
25920;953;18
25924;954;8
25927;954;8
25931;953;9
25935;954;9
25938;952;10
25942;953;9
25946;953;10
25949;954;16
25953;953;17
25957;953;9
25960;953;9
25964;952;16
25967;952;8
25971;952;7
25975;954;8
25978;953;16
25982;953;9
25986;953;18
25989;952;10
25993;953;16
25997;952;17
26000;944;22
26004;922;90
26008;904;154
26011;888;200
26015;873;254
26019;877;551
26022;907;1148
26026;927;1672
26029;951;1999
26033;958;2268
26037;970;2505
26040;975;2684
26044;984;2808
26048;986;2908
26051;990;3007
26055;1000;3100
26059;1000;3182
26062;1004;3274
26066;1006;3370
26070;1007;3452
26073;1015;3534
26077;1016;3613
26080;1018;3678
26084;1017;3733
26088;1018;3772
26091;1016;3791
26095;1016;3822
26099;1005;3848
26102;1005;3867
26106;1003;3883
26110;1004;3899
26113;1004;3915
26117;1005;3928
26121;1007;3928
26124;1016;3932
26128;1017;3935
26132;1020;3949
26135;1022;3962
26139;1032;3977
26142;1024;3982
26146;1034;3991
26150;1036;3998
26153;1039;4000
26157;1048;4011
26161;1050;4022
26164;1062;4030
26168;1064;4041
26172;1067;4046
26175;1071;4056
26179;1080;4059
26183;1083;4073
26186;1086;4074
26190;1095;4075
26193;1097;4074
26197;1112;4079
26201;1246;4088
26204;1353;4090
26208;1478;4091
26212;1608;4094
26215;1707;4095
26219;1807;4095
26223;1881;4095
26226;1944;4095
26230;1977;4095
26234;2013;4095
26237;2063;4095
26241;2106;4095
26245;2185;4095
26248;2240;4095
26252;2284;4094
26255;2350;4093
26259;2411;4091
26263;2463;4090
26266;2507;4080
26270;2552;4076
26274;2615;4073
26277;2654;4062
26281;2685;4058
26285;2731;4048
26288;2776;4045
26292;2798;4042
26296;2826;4038
26299;2861;4030
26303;2887;4026
26306;2907;4014
26310;2938;4011
26314;2958;3997
26317;2974;3992
26321;3002;3981
26325;3031;3976
26328;3040;3963
26332;3066;3951
26336;3086;3945
26339;3101;3929
26343;3128;3914
26347;3145;3898
26350;3163;3885
26354;3178;3869
26358;3198;3854
26361;3213;3838
26365;3231;3823
26368;3258;3807
26372;3274;3802
26376;3292;3784
26379;3306;3769
26383;3321;3755
26387;3340;3735
26390;3356;3721
26394;3372;3692
26398;3387;3675
26401;3404;3659
26405;3421;3643
26409;3435;3625
26412;3448;3599
26416;3465;3579
26420;3471;3551
26423;3486;3533
26427;3500;3517
26430;3512;3486
26434;3518;3469
26438;3533;3439
26441;3544;3424
26445;3548;3406
26449;3564;3388
26452;3567;3370
26456;3580;3353
26460;3593;3338
26463;3599;3310
26467;3610;3290
26471;3614;3273
26474;3626;3258
26478;3630;3232
26481;3642;3208
26485;3656;3180
26489;3660;3166
26492;3663;3161
26496;3675;3134
26500;3688;3114
26503;3690;3099
26507;3694;3065
26511;3704;3047
26514;3707;3023
26518;3711;3000
26522;3721;2971
26525;3723;2954
26529;3726;2925
26533;3737;2895
26536;3740;2879
26540;3741;2873
26543;3744;2830
26547;3756;2808
26551;3758;2792
26554;3768;2767
26558;3772;2735
26562;3785;2717
26565;3788;2686
26569;3790;2664
26573;3800;2650
26576;3803;2603
26580;3808;2572
26584;3819;2526
26587;3822;2479
26591;3833;2414
26594;3834;2344
26598;3838;2268
26602;3848;2189
26605;3851;2092
26609;3851;1992
26613;3863;1820
26616;3867;1712
26620;3871;1613
26624;3881;1466
26627;3885;1308
26631;3887;1178
26635;3897;1063
26638;3900;1020
26642;3912;1003
26646;3915;1000
26649;3920;986
26653;3930;975
26656;3934;969
26660;3947;958
26664;3951;954
26667;3960;940
26671;3964;926
26675;3975;921
26678;3980;909
26682;3981;894
26686;3995;888
26689;3996;872
26693;4008;846
26697;4010;825
26700;4014;795
26704;4025;765
26707;4027;731
26711;4030;682
26715;4039;631
26718;4040;569
26722;4043;510
26726;4055;446
26729;4061;362
26733;4063;299
26737;4075;254
26740;4078;220
26744;4088;192
26748;4090;173
26751;4094;167
26755;4095;127
26759;4095;96
26762;4095;29
26766;4095;25
26769;4095;21
26773;4095;19
26777;4095;17
26780;4095;7
26784;4095;7
26788;4095;6
26791;4095;6
26795;4095;5
26799;4095;4
26802;4095;4
26806;4095;5
26810;4095;5
26813;4095;4
26817;4095;4
26821;4095;2
26824;4089;5
26828;4076;2
26831;4059;3
26835;4040;3
26839;4011;2
26842;3979;1
26846;3947;1
26850;3901;2
26853;3852;3
26857;3802;3
26861;3756;1
26864;3721;2
26868;3694;1
26872;3655;2
26875;3608;3
26879;3548;2
26882;3483;1
26886;3448;3
26890;3374;3
26893;3320;4
26897;3257;4
26901;3200;2
26904;3131;4
26908;3065;3
26912;3004;2
26915;2944;3
26919;2874;3
26923;2797;2
26926;2701;3
26930;2617;3
26934;2475;2
26937;2344;4
26941;2207;2
26944;2092;2
26948;1981;1
26952;1871;2
26955;1756;3
26959;1643;3
26963;1503;2
26966;1359;4
26970;1212;4
26974;1115;3
26977;1068;2
26981;1065;1
26985;1053;2
26988;1049;2
26992;1038;2
26995;1035;1
26999;1021;3
27003;1018;3
27006;1016;2
27010;1008;2
27014;1007;2
27017;1007;3
27021;1006;1
27025;1006;1
27028;1004;1
27032;1005;2
27036;1004;3
27039;1004;1
27043;1003;4
27047;1002;2
27050;1002;3
27054;1001;2
27057;1000;1
27061;1000;3
27065;992;3
27068;991;2
27072;991;2
27076;989;2
27079;989;3
27083;990;2
27087;990;1
27090;988;3
27094;988;1
27098;988;2
27101;987;1
27105;986;1
27108;986;1
27112;986;3
27116;985;4
27119;985;1
27123;985;1
27127;986;2
27130;984;2
27134;984;2
27138;983;2
27141;982;2
27145;983;2
27149;982;3
27152;975;2
27156;982;2
27160;974;2
27163;973;1
27167;974;3
27170;974;2
27174;974;2
27178;974;3
27181;973;2
27185;972;2
27189;973;2
27192;971;1
27196;973;2
27200;971;2
27203;971;2
27207;969;2
27211;971;3
27214;970;3
27218;969;2
27222;968;4
27225;969;2
27229;969;1
27232;969;1
27236;970;2
27240;970;2
27243;969;3
27247;969;3
27251;969;2
27254;969;1
27258;968;2
27262;969;2
27265;968;2
27269;968;1
27273;968;1
27276;969;2
27280;969;3
27283;968;1
27287;968;2
27291;969;2
27294;968;2
27298;967;2
27302;968;3
27305;968;1
27309;968;3
27313;967;3
27316;968;1
27320;968;3
27324;967;2
27327;966;2
27331;960;2
27335;967;2
27338;966;3
27342;966;2
27345;967;2
27349;967;3
27353;959;1
27356;959;2
27360;958;2
27364;959;3
27367;957;2
27371;959;1
27375;958;3
27378;956;2
27382;958;2
27386;957;1
27389;959;1
27393;956;3
27396;957;1
27400;956;2
27404;955;3
27407;956;2
27411;956;3
27415;954;2
27418;955;2
27422;955;2
27426;954;3
27429;954;2
27433;953;1
27437;956;3
27440;953;2
27444;954;2
27448;953;3
27451;952;3
27455;954;3
27458;953;3
27462;953;2
27466;953;3
27469;954;3
27473;953;2
27477;954;3
27480;952;2
27484;952;2
27488;953;2
27491;954;2
27495;952;2
27499;952;3
27502;951;2
27506;952;1
27510;942;3
27513;951;7
27517;942;7
27520;940;21
27524;920;90
27528;904;127
27531;890;187
27535;874;381
27539;895;1007
27542;925;1655
27546;941;2040
27550;957;2368
27553;971;2650
27557;974;2826
27561;984;2958
27564;988;3070
27568;991;3178
27571;1000;3262
27575;1002;3357
27579;1003;3453
27582;1003;3549
27586;1005;3646
27590;1006;3720
27593;1007;3775
27597;1007;3820
27601;1006;3854
27604;1004;3886
27608;1002;3914
27612;991;3945
27615;1000;3966
27619;1001;3992
27623;1002;3999
27626;1005;4014
27630;1015;4028
27633;1018;4042
27637;1022;4046
27641;1033;4063
27644;1033;4076
27648;1037;4088
27652;1038;4090
27655;1048;4092
27659;1051;4093
27663;1063;4092
27666;1066;4095
27670;1070;4095
27674;1070;4095
27677;1080;4095
27681;1083;4095
27684;1084;4095
27688;1086;4095
27692;1096;4094
27695;1099;4094
27699;1103;4095
27703;1210;4095
27706;1336;4095
27710;1434;4095
27714;1535;4094
27717;1641;4093
27721;1736;4093
27725;1815;4092
27728;1870;4090
27732;1948;4091
27736;1991;4090
27739;2042;4092
27743;2104;4088
27746;2128;4086
27750;2175;4078
27754;2232;4076
27757;2298;4076
27761;2347;4073
27765;2399;4063
27768;2442;4061
27772;2475;4055
27776;2510;4045
27779;2542;4039
27783;2584;4029
27787;2622;4024
27790;2654;4013
27794;2682;4009
27797;2704;3997
27801;2730;3993
27805;2761;3981
27808;2779;3976
27812;2797;3960
27816;2827;3948
27819;2840;3935
27823;2861;3931
27827;2888;3917
27830;2905;3903
27834;2921;3897
27838;2952;3885
27841;2969;3871
27845;2973;3854
27849;2989;3840
27852;3017;3833
27856;3033;3819
27859;3049;3804
27863;3067;3799
27867;3085;3774
27870;3102;3757
27874;3115;3741
27878;3133;3735
27881;3162;3709
27885;3176;3693
27889;3191;3679
27892;3209;3671
27896;3224;3648
27900;3239;3640
27903;3247;3625
27907;3261;3608
27911;3287;3592
27914;3293;3567
27918;3307;3549
27921;3323;3532
27925;3341;3516
27929;3357;3499
27932;3370;3483
27936;3375;3465
27940;3388;3447
27943;3404;3423
27947;3421;3416
27951;3434;3399
27954;3436;3374
27958;3450;3370
27962;3454;3354
27965;3466;3339
27969;3479;3322
27972;3484;3304
27976;3486;3289
27980;3499;3276
27983;3501;3261
27987;3515;3246
27991;3518;3230
27994;3528;3210
27998;3535;3194
28002;3545;3166
28005;3547;3152
28009;3560;3133
28013;3562;3118
28016;3576;3101
28020;3580;3082
28024;3593;3052
28027;3595;3022
28031;3608;2987
28034;3610;2955
28038;3614;2924
28042;3623;2895
28045;3625;2862
28049;3629;2827
28053;3631;2794
28056;3642;2765
28060;3644;2733
28064;3657;2714
28067;3661;2684
28071;3671;2655
28075;3676;2619
28078;3688;2582
28082;3695;2538
28085;3708;2494
28089;3710;2444
28093;3722;2395
28096;3726;2328
28100;3737;2250
28104;3740;2156
28107;3743;2047
28111;3755;1915
28115;3760;1757
28118;3772;1647
28122;3775;1545
28126;3784;1385
28129;3788;1231
28133;3800;1098
28137;3806;987
28140;3819;973
28144;3821;967
28147;3836;955
28151;3847;944
28155;3850;939
28158;3865;935
28162;3867;922
28166;3880;918
28169;3885;907
28173;3887;903
28177;3899;893
28180;3903;887
28184;3915;877
28188;3927;872
28191;3931;859
28195;3934;846
28198;3947;832
28202;3949;824
28206;3960;807
28209;3965;782
28213;3975;763
28217;3979;731
28220;3983;699
28224;3993;653
28228;3997;617
28231;4008;571
28235;4013;524
28239;4023;463
28242;4029;394
28246;4032;348
28250;4043;286
28253;4047;240
28257;4059;189
28260;4064;169
28264;4074;105
28268;4079;47
28271;4088;30
28275;4091;24
28279;4094;22
28282;4095;9
28286;4095;9
28290;4095;7
28293;4095;6
28297;4095;6
28301;4095;6
28304;4095;6
28308;4095;5
28312;4095;4
28315;4095;4
28319;4095;5
28322;4095;2
28326;4095;3
28330;4095;2
28333;4095;2
28337;4093;1
28341;4090;1
28344;4077;3
28348;4062;2
28352;4056;2
28355;4040;1
28359;4014;2
28363;3983;3
28366;3961;2
28370;3932;2
28373;3897;3
28377;3882;2
28381;3854;2
28384;3834;2
28388;3805;3
28392;3759;4
28395;3726;3
28399;3676;2
28403;3627;2
28406;3583;2
28410;3545;2
28414;3514;2
28417;3464;3
28421;3420;2
28425;3357;1
28428;3286;2
28432;3227;3
28435;3159;1
28439;3097;2
28443;3038;2
28446;2984;3
28450;2920;3
28454;2829;2
28457;2750;2
28461;2637;1
28465;2524;3
28468;2382;3
28472;2264;2
28476;2190;3
28479;2074;2
28483;1950;1
28486;1868;2
28490;1752;2
28494;1631;2
28497;1514;1
28501;1338;2
28505;1224;4
28508;1128;2
28512;1054;2
28516;1048;3
28519;1039;1
28523;1024;1
28527;1021;1
28530;1016;2
28534;1004;2
28538;1002;3
28541;990;1
28545;987;2
28548;987;3
28552;987;4
28556;986;2
28559;986;1
28563;985;2
28567;984;2
28570;983;2
28574;984;1
28578;984;2
28581;973;1
28585;974;1
28589;973;2
28592;974;1
28596;972;2
28599;972;3
28603;972;1
28607;972;3
28610;971;4
28614;970;1
28618;970;2
28621;971;3
28625;970;2
28629;969;2
28632;967;3
28636;969;1
28640;968;2
28643;967;2
28647;960;1
28651;958;2
28654;958;3
28658;967;3
28661;966;1
28665;959;2
28669;958;2
28672;958;2
28676;958;2
28680;956;3
28683;956;2
28687;955;3
28691;956;3
28694;956;2
28698;956;2
28702;954;2
28705;955;2
28709;955;2
28713;953;1
28716;954;2
28720;954;3
28723;952;3
28727;953;2
28731;952;1
28734;952;3
28738;951;2
28742;952;2
28745;952;2
28749;950;3
28753;950;3
28756;943;4
28760;952;2
28764;942;1
28767;942;2
28771;942;4
28774;951;4
28778;943;2
28782;940;2
28785;942;2
28789;942;3
28793;941;2
28796;942;2
28800;941;4
28804;942;1
28807;943;2
28811;941;3
28815;941;2
28818;941;3
28822;941;2
28826;942;2
28829;941;4
28833;941;2
28836;941;1
28840;942;2
28844;941;2
28847;942;3
28851;940;2
28855;940;1
28858;940;2
28862;941;3
28866;940;2
28869;940;2
28873;942;1
28877;939;2
28880;940;1
28884;940;3
28888;940;3
28891;938;3
28895;940;2
28898;941;3
28902;938;2
28906;938;2
28909;938;2
28913;938;0
28917;937;2
28920;936;3
28924;939;1
28928;937;3
28931;936;1
28935;938;2
28939;937;2
28942;937;3
28946;928;2
28949;937;2
28953;936;2
28957;937;2
28960;936;2
28964;935;3
28968;935;2
28971;934;2
28975;936;1
28979;935;2
28982;927;2
28986;935;2
28990;927;2
28993;926;3
28997;935;2
29000;927;2
29004;926;2
29008;935;2
29011;926;3
29015;925;3
29019;925;2
29022;926;2
29026;924;1
29030;927;2
29033;927;3
29037;925;1
29041;926;2
29044;926;3
29048;924;4
29052;926;6
29055;909;43
29059;878;136
29062;858;205
29066;847;236
29070;861;634
29073;893;1272
29077;920;1802
29081;934;2124
29084;942;2427
29088;953;2615
29092;958;2783
29095;959;2911
29099;968;3035
29103;970;3128
29106;972;3241
29110;984;3351
29114;986;3452
29117;987;3543
29121;990;3625
29124;990;3693
29128;990;3742
29132;989;3785
29135;989;3816
29139;988;3840
29143;986;3869
29146;988;3899
29150;989;3916
29154;991;3935
29157;992;3950
29161;1001;3963
29165;1004;3981
29168;1015;3994
29172;1017;4009
29175;1021;4024
29179;1032;4040
29183;1034;4043
29186;1037;4046
29190;1038;4056
29194;1050;4057
29197;1051;4059
29201;1054;4062
29205;1064;4061
29208;1065;4064
29212;1067;4073
29216;1070;4074
29219;1071;4074
29223;1080;4074
29227;1082;4074
29230;1084;4074
29234;1096;4073
29237;1097;4075
29241;1181;4076
29245;1276;4077
29248;1375;4078
29252;1454;4078
29256;1579;4088
29259;1663;4089
29263;1741;4089
29267;1805;4090
29270;1886;4090
29274;1951;4090
29278;1992;4092
29281;2042;4089
29285;2122;4091
29289;2154;4088
29292;2205;4088
29296;2250;4078
29299;2296;4075
29303;2327;4064
29307;2395;4059
29310;2424;4058
29314;2458;4047
29318;2509;4044
29321;2541;4042
29325;2585;4030
29329;2608;4026
29332;2637;4024
29336;2670;4013
29340;2711;4008
29343;2734;3999
29347;2767;3995
29350;2781;3982
29354;2811;3976
29358;2829;3963
29361;2856;3960
29365;2878;3946
29369;2904;3930
29372;2918;3917
29376;2935;3911
29380;2957;3898
29383;2974;3881
29387;3002;3866
29391;3021;3852
29394;3048;3835
29398;3067;3822
29401;3085;3807
29405;3104;3800
29409;3127;3773
29412;3148;3755
29416;3166;3740
29420;3193;3726
29423;3210;3708
29427;3224;3689
29431;3240;3673
29434;3257;3659
29438;3272;3645
29442;3290;3628
29445;3307;3612
29449;3323;3594
29453;3338;3580
29456;3351;3563
29460;3369;3545
29463;3385;3517
29467;3402;3499
29471;3407;3482
29474;3423;3465
29478;3435;3439
29482;3449;3424
29485;3451;3417
29489;3466;3400
29493;3484;3386
29496;3498;3360
29500;3503;3352
29504;3514;3335
29507;3516;3322
29511;3529;3305
29515;3533;3288
29518;3545;3264
29522;3551;3255
29525;3561;3231
29529;3566;3212
29533;3578;3195
29536;3580;3167
29540;3594;3145
29544;3606;3128
29547;3611;3103
29551;3611;3097
29555;3623;3070
29558;3629;3048
29562;3640;3019
29566;3641;3000
29569;3643;2967
29573;3647;2924
29576;3657;2893
29580;3661;2861
29584;3660;2828
29587;3672;2797
29591;3678;2764
29595;3688;2729
29598;3693;2695
29602;3705;2650
29606;3710;2590
29609;3719;2521
29613;3723;2474
29617;3725;2411
29620;3742;2348
29624;3752;2253
29628;3755;2138
29631;3767;2026
29635;3770;1881
29638;3773;1740
29642;3785;1597
29646;3789;1436
29649;3792;1273
29653;3803;1119
29657;3816;1022
29660;3823;1005
29664;3836;989
29668;3848;984
29671;3852;971
29675;3855;966
29679;3866;955
29682;3880;941
29686;3885;937
29689;3896;924
29693;3901;919
29697;3912;906
29700;3919;891
29704;3929;878
29708;3935;862
29711;3946;847
29715;3951;829
29719;3960;811
29722;3964;792
29726;3978;764
29730;3981;734
29733;3992;698
29737;3996;652
29741;3997;601
29744;4009;542
29748;4013;477
29751;4025;398
29755;4029;333
29759;4043;284
29762;4046;235
29766;4057;183
29770;4060;152
29773;4071;124
29777;4076;112
29781;4079;60
29784;4089;30
29788;4092;24
29792;4093;9
29795;4095;9
29799;4095;6
29802;4095;3
29806;4095;3
29810;4095;3
29813;4095;3
29817;4095;2
29821;4095;2
29824;4095;2
29828;4095;4
29832;4095;3
29835;4095;2
29839;4095;2
29843;4095;2
29846;4095;3
29850;4095;2
29854;4092;1
29857;4079;4
29861;4073;4
29864;4059;2
29868;4045;2
29872;4024;4
29875;3995;3
29879;3965;1
29883;3935;1
29886;3903;2
29890;3872;2
29894;3855;2
29897;3839;2
29901;3817;2
29905;3787;1
29908;3751;4
29912;3708;2
29916;3657;2
29919;3607;2
29923;3566;3
29926;3528;4
29930;3498;3
29934;3422;2
29937;3360;3
29941;3280;1
29945;3226;2
29948;3178;3
29952;3088;3
29956;3023;1
29959;2971;1
29963;2893;3
29967;2812;2
29970;2701;2
29974;2601;2
29977;2490;3
29981;2378;2
29985;2269;2
29988;2137;2
29992;2024;2
29996;1913;3
29999;1789;3
30003;1694;3
30007;1596;3
30010;1436;3
30014;1276;4
30018;1162;2
30021;1085;3
30025;1072;2
30029;1067;3
30032;1064;2
30036;1054;3
30039;1050;2
30043;1037;2
30047;1024;1
30050;1021;2
30054;1016;2
30058;1005;1
30061;1006;3
30065;1005;2
30069;1005;2
30072;1002;2
30076;1003;2
30080;1003;2
30083;1001;3
30087;1000;3
30090;1000;2
30094;1001;2
30098;999;3
30101;991;3
30105;991;3
30109;990;2
30112;991;1
30116;990;3
30120;989;3
30123;988;2
30127;988;2
30131;986;1
30134;988;4
30138;986;3
30142;986;3
30145;986;2
30149;985;1
30152;984;3
30156;984;2
30160;984;2
30163;985;1
30167;984;2
30171;984;2
30174;982;3
30178;976;1
30182;983;3
30185;974;2
30189;974;3
30193;974;3
30196;973;1
30200;971;2
30204;973;2
30207;974;3
30211;971;3
30214;972;1
30218;969;2
30222;972;3
30225;971;3
30229;971;2
30233;969;2
30236;969;2
30240;968;2
30244;970;2
30247;968;3
30251;968;3
30255;967;2
30258;968;3
30262;968;2
30265;967;1
30269;967;2
30273;967;2
30276;959;3
30280;960;2
30284;958;2
30287;967;3
30291;958;3
30295;958;2
